N,종목명,현재가,전일비,등락률,액면가,매출액,자산총계,영업이익
1386.0,KODEX 다우존스미국리츠(H),12885.0,130.0,+1.02%,0.0,,,
1387.0,메리츠 미국레버리지 인플레이션국채ETN(H),8045.0,0.0,0.00%,0.0,,,
1388.0,대한제당우,2480.0,5.0,+0.20%,500.0,,,
1389.0,삼성 레버리지 구리 선물 ETN(H),16070.0,570.0,-3.43%,0.0,,,
1390.0,메리츠 레버리지 구리 선물 ETN(H),15985.0,745.0,-4.45%,0.0,,,
1391.0,삼성 레버리지 항셍테크 ETN(H),2655.0,160.0,-5.68%,0.0,,,
1392.0,KODEX MSCI KOREA ESG유니버설,9935.0,0.0,0.00%,0.0,,,
1393.0,KODEX 보험,7220.0,45.0,-0.62%,0.0,,,
1394.0,메리츠 레버리지 미국채30년 ETN(H),7940.0,90.0,+1.15%,0.0,,,
1395.0,하나 레버리지 구리 선물 ETN(H),15850.0,565.0,-3.44%,0.0,,,
1396.0,TIGER 200 금융,6815.0,40.0,+0.59%,0.0,,,
1397.0,티와이홀딩스우,12560.0,100.0,-0.79%,500.0,,,
1398.0,HANARO Fn K-게임,5340.0,85.0,+1.62%,0.0,,,
1399.0,메리츠 S&P 유럽탄소배출권 선물 ETN,15740.0,450.0,+2.94%,0.0,,,
1400.0,미래에셋 코스닥150 선물 ETN,7815.0,30.0,+0.39%,0.0,,,
1401.0,KODEX 200가치저변동,9755.0,10.0,+0.10%,0.0
1402.0,TRUE 인버스 2X 코스닥 150 선물 ETN,15605.0,80.0,+0.52%,0.0
1403.0,하나 인버스 2X 코스닥150 선물 ETN,15550.0,5.0,+0.03%,0.0
1404.0,신한 인버스 WTI원유 선물 ETN(H),3105.0,45.0,+1.47%,0.0
1405.0,대신 인버스 2X 코스닥 150 선물 ETN,15515.0,45.0,+0.29%,0.0
1406.0,TIGER MSCI KOREA ESG리더스,8915.0,25.0,+0.28%,0.0
1407.0,신한 인버스 2X 코스피 200 선물 ETN,15485.0,110.0,+0.72%,0.0
1408.0,메리츠 레버리지 은 선물 ETN(H),15475.0,905.0,-5.53%,0.0
1409.0,메리츠 S&P 유럽탄소배출권 선물 ETN(H),15460.0,0.0,0.00%,0.0
1410.0,QV 인버스 레버리지 은 선물 ETN(H),15425.0,0.0,0.00%,0.0
1411.0,TIGER 국고채30년스트립액티브,51160.0,760.0,+1.51%,0.0
1412.0,ACE 미국다우존스리츠(합성 H),85265.0,1820.0,+2.18%,0.0
1413.0,삼성 인버스 2X 코스피200 선물 ETN,15285.0,5.0,+0.03%,0.0
1414.0,FOCUS KRX300,15255.0,0.0,0.00%,0.0
1415.0,ACE 코스닥150,10775.0,15.0,-0.14%,0.0
1416.0,TRUE S&P 유럽탄소배출권 선물 ETN(H),15080.0,345.0,-2.24%,0.0
1417.0,TIGER 200 에너지화학,16005.0,170.0,-1.05%,0.0
1418.0,TIGER K게임,9655.0,200.0,+2.12%,0.0
1419.0,삼성 인버스 2X 항셍테크 ETN(H),7440.0,440.0,+6.29%,0.0
1420.0,TIGER 글로벌자원생산기업(합성 H),16525.0,350.0,-2.07%,0.0
1421.0,QV 미국 IT TOP5 ETN(H),21215.0,45.0,+0.21%,0.0
1422.0,TIGER 단기선진하이일드(합성 H),12335.0,120.0,+0.98%,0.0
1423.0,KOSEF 미국달러선물레버리지,10320.0,145.0,+1.43%,0.0
1424.0,메리츠 인버스 2X 국채30년 ETN,14750.0,0.0,0.00%,0.0
1425.0,신한 코스닥 150 ETN,7370.0,25.0,+0.34%,0.0
1426.0,메리츠 인버스 2X KRX300 선물 ETN,14740.0,30.0,-0.20%,0.0
1427.0,미래에셋 S&P 유럽탄소배출권 선물 ETN,14735.0,490.0,-3.22%,0.0
1428.0,TRUE 인버스 2X 플래티넘 선물 ETN,14685.0,210.0,-1.41%,0.0
1429.0,TIGER 차이나항셍테크레버리지(합성 H),10385.0,635.0,-5.76%,0.0
1430.0,KB 인버스 2X 나스닥 100 ETN,7285.0,250.0,-3.32%,0.0
1431.0,TRUE FTSE100 ETN,14525.0,25.0,-0.17%,0.0
1432.0,KODEX Fn시스템반도체,7600.0,75.0,-0.98%,0.0
1433.0,신한 FnGuide 폐기물처리 ETN,7170.0,45.0,-0.62%,0.0
1434.0,미래에셋 인버스 미디어엔터 Core5 ETN,14340.0,0.0,0.00%,0.0
1435.0,KODEX 3대농산물선물(H),12745.0,115.0,-0.89%,0.0
1436.0,KBSTAR 채권혼합,58800.0,35.0,-0.06%,0.0
1437.0,KODEX 기계장비,5545.0,5.0,-0.09%,0.0
1438.0,SOL 유럽탄소배출권선물S&P(H),14080.0,255.0,-1.78%,0.0
1439.0,TIMEFOLIO Korea플러스배당액티브,10265.0,20.0,-0.19%,0.0
1440.0,KODEX 미국ETF산업Top10 Indxx,11150.0,40.0,+0.36%,0.0
1441.0,KBSTAR V&S셀렉트밸류채권혼합,11520.0,45.0,+0.39%,0.0
1442.0,마이티 다이나믹퀀트액티브,11145.0,5.0,+0.04%,0.0
1443.0,KBSTAR 차이나HSCEI(H),8600.0,260.0,-2.93%,0.0
1444.0,KBSTAR 중국MSCI China(H),9450.0,220.0,-2.28%,0.0
1445.0,TIMEFOLIO 탄소중립액티브,9115.0,20.0,+0.22%,0.0
1446.0,VITA MZ소비액티브,8035.0,25.0,+0.31%,0.0
1447.0,KBSTAR 글로벌메타버스Moorgate,7760.0,200.0,+2.65%,0.0
1448.0,KODEX 운송,5015.0,35.0,-0.69%,0.0
1449.0,ARIRANG 우주항공&UAM iSelect,9975.0,60.0,-0.60%,0.0
1450.0,KODEX 최소변동성,11165.0,0.0,0.00%,0.0
1451.0,TIGER 배당성장,16405.0,130.0,-0.79%,0.0
1452.0,KBSTAR 글로벌클린에너지S&P,9460.0,90.0,-0.94%,0.0
1453.0,메리츠 인버스 2X 미국채10년 ETN(H),13035.0,65.0,-0.50%,0.0
1454.0,KBSTAR 헬스케어채권혼합,10840.0,30.0,-0.28%,0.0
1455.0,ACE 일본Nikkei225(H),18510.0,95.0,+0.52%,0.0
1456.0,신한 인버스 2X 미국달러 선물 ETN,6440.0,70.0,-1.08%,0.0
1457.0,신한 인버스 2X 구리 선물 ETN,2575.0,110.0,+4.46%,0.0
1458.0,KBSTAR 5대그룹주,6375.0,5.0,+0.08%,0.0
1459.0,한국ANKOR유전,182.0,18.0,+10.98%,0.0
1460.0,삼성 인버스 2X 구리 선물 ETN(H),2545.0,80.0,+3.25%,0.0
1461.0,대신 S&P 인버스 WTI원유 선물 ETN,12700.0,285.0,+2.30%,0.0
1462.0,TIGER 200동일가중,11020.0,0.0,0.00%,0.0
1463.0,KODEX 미국S&P500산업재(합성),21935.0,115.0,+0.53%,0.0
1464.0,신한 인버스 금 선물 ETN(H),6285.0,120.0,+1.95%,0.0
1465.0,메리츠 인버스 국채30년 ETN,12550.0,0.0,0.00%,0.0
1466.0,KODEX 구리선물(H),7375.0,120.0,-1.60%,0.0
1467.0,KODEX TDF2050액티브,10440.0,30.0,+0.29%,0.0
1468.0,KB 레버리지 KOSPI 200 선물 ETN,25010.0,300.0,-1.19%,0.0
1469.0,BNK 주주가치액티브,11355.0,15.0,+0.13%,0.0
1470.0,삼성 인버스 2X 은 선물 ETN(H),1245.0,60.0,+5.06%,0.0
1471.0,JW중외제약2우B,62200.0,0.0,0.00%,2500.0
1472.0,TIGER 200 철강소재,8395.0,125.0,-1.47%,0.0
1473.0,TIGER 코스닥150선물인버스,5150.0,5.0,+0.10%,0.0
1474.0,TRUE 레버리지 유로스탁스50 ETN(H) B,12320.0,205.0,+1.69%,0.0
1475.0,KOSEF 국고채10년레버리지,111805.0,1065.0,+0.96%,0.0
1476.0,KODEX 200exTOP,11175.0,0.0,0.00%,0.0
1477.0,신한 FnGuide 메타버스 ETN,6140.0,100.0,+1.66%,0.0
1478.0,KODEX 코스닥150롱코스피200숏선물,8165.0,15.0,-0.18%,0.0
1479.0,KODEX 미국클린에너지나스닥,9385.0,110.0,+1.19%,0.0
1480.0,ARIRANG 고배당주채권혼합,11070.0,10.0,+0.09%,0.0
1481.0,신한 인버스 옥수수 선물 ETN(H),6080.0,40.0,+0.66%,0.0
1482.0,KODEX KRX300레버리지,12125.0,5.0,-0.04%,0.0
1483.0,TIGER 유로스탁스레버리지(합성 H),9300.0,170.0,+1.86%,0.0
1484.0,TIGER 미국달러선물레버리지,10990.0,180.0,+1.67%,0.0
1485.0,SK증권우,3090.0,270.0,-8.04%,500.0
1486.0,메리츠 인버스 2X 대표 농산물 선물 ETN(H),12080.0,160.0,+1.34%,0.0
1487.0,TIGER 로우볼,12060.0,5.0,-0.04%,0.0
1488.0,ACE 골드선물 레버리지(합성 H),17185.0,505.0,-2.85%,0.0
1489.0,신한 USD K200 선물 바이셀 ETN,5955.0,0.0,0.00%,0.0
1490.0,KB S&P 레버리지 WTI원유 선물 ETN(H),11900.0,315.0,-2.58%,0.0
1491.0,메리츠 대표 농산물 선물 ETN(H),11895.0,0.0,0.00%,0.0
1492.0,HANARO 글로벌탄소배출권선물ICE(합성),11890.0,70.0,+0.59%,0.0
1493.0,메리츠 블룸버그 레버리지 WTI선물 ETN(H),11890.0,335.0,-2.74%,0.0
1494.0,넥센우,3300.0,95.0,-2.80%,500.0
1495.0,삼성 인버스 HSCEI ETN(H),11845.0,430.0,+3.77%,0.0
1496.0,하나 S&P 레버리지 WTI원유 선물 ETN,11840.0,225.0,-1.86%,0.0
1497.0,QV 블룸버그 2X WTI원유선물 ETN,11805.0,260.0,-2.15%,0.0
1498.0,신한 블룸버그 레버리지 WTI원유 선물 ETN,11790.0,265.0,-2.20%,0.0
1499.0,신한 인버스 콩 선물 ETN(H),5860.0,5.0,+0.09%,0.0
1500.0,TRUE 인버스 베트남 VN30 선물 ETN(H),11700.0,0.0,0.00%,0.0
1501.0,미래에셋 인버스 2X 옥수수 선물 ETN,11650.0,390.0,+3.46%,0.0
1502.0,KB 레버리지 KOSDAQ 150 선물 ETN,23250.0,40.0,-0.17%,0.0
1503.0,삼성 인버스 코스닥 150 선물 ETN,11615.0,50.0,+0.43%,0.0
1504.0,KB S&P 유럽탄소배출권 선물 ETN(H),11610.0,0.0,0.00%,0.0
1505.0,ARIRANG 선진국MSCI(합성 H),10950.0,55.0,-0.50%,0.0
1506.0,ACE 글로벌메타버스테크액티브,6825.0,95.0,+1.41%,0.0
1507.0,ARIRANG 200선물레버리지,29000.0,60.0,+0.21%,0.0
1508.0,메리츠 인버스 미국채10년 ETN(H),11585.0,0.0,0.00%,0.0
1509.0,하나 인버스 코스닥150 선물 ETN,11575.0,55.0,+0.48%,0.0
1510.0,대덕1우,9530.0,130.0,+1.38%,500.0
1511.0,삼성 인버스 코스피 200 선물 ETN,11540.0,30.0,+0.26%,0.0
1512.0,신한 블룸버그 2X 천연가스 선물 ETN(H),2305.0,120.0,-4.95%,0.0
1513.0,메리츠 인버스 2X 미국채30년 ETN(H),11495.0,0.0,0.00%,0.0
1514.0,ARIRANG 200선물인버스2X,5605.0,5.0,-0.09%,0.0
1515.0,TRUE 인버스 플래티넘 선물 ETN,11450.0,35.0,-0.30%,0.0
1516.0,신한 달러인덱스 선물 ETN(H),11430.0,0.0,0.00%,0.0
1517.0,삼성 인버스 2X HSCEI ETN(H),11350.0,595.0,+5.53%,0.0
1518.0,TRUE 금 선물 ETN,11350.0,0.0,0.00%,0.0
1519.0,대신 2X 철광석 선물 ETN(H),11345.0,155.0,-1.35%,0.0
1520.0,TRUE 레버리지 베트남 VN30 선물 ETN(H),11340.0,40.0,-0.35%,0.0
1521.0,대신 알루미늄 선물 ETN(H),11340.0,0.0,0.00%,0.0
1522.0,TRUE 인버스 은 선물 ETN,11220.0,365.0,+3.36%,0.0
1523.0,TRUE S&P500 양매도 4% OTM ETN(H),11210.0,0.0,0.00%,0.0
1524.0,TIGER LG그룹+펀더멘털,9035.0,50.0,-0.55%,0.0
1525.0,KOSEF 미국S&P500,10185.0,120.0,+1.19%,0.0
1526.0,KOSEF 코스닥150,5335.0,5.0,-0.09%,0.0
1527.0,KBSTAR 중장기국공채액티브,101550.0,305.0,+0.30%,0.0
1528.0,메리츠 레버리지 국채5년 ETN,11130.0,35.0,+0.32%,0.0
1529.0,SOL 국고채3년,102905.0,180.0,+0.18%,0.0
1530.0,신한 레버리지 Russell 2000 ETN,11105.0,510.0,+4.81%,0.0
1531.0,하나 인버스 2X 옥수수 선물 ETN(H),11100.0,320.0,+2.97%,0.0
1532.0,삼양사우,29950.0,50.0,-0.17%,5000.0
1533.0,파워 코스피100,25020.0,125.0,+0.50%,0.0
1534.0,FOCUS ESG리더스,9975.0,50.0,-0.50%,0.0
1535.0,에셋플러스 코리아대장장이액티브,9950.0,110.0,-1.09%,0.0
1536.0,TRUE 유로스탁스50 양매도 5% OTM ETN(H),10905.0,0.0,0.00%,0.0
1537.0,메리츠 인버스 미국채30년 ETN(H),10890.0,45.0,-0.41%,0.0
1538.0,KODEX Fn K-뉴딜디지털플러스,9065.0,75.0,+0.83%,0.0
1539.0,ACE 일본TOPIX레버리지(H),21730.0,120.0,+0.56%,0.0
1540.0,신한 인버스 구리 선물 ETN(H),5405.0,125.0,+2.37%,0.0
1541.0,QV US 500 월간레버리지 ETN(H),21540.0,0.0,0.00%,0.0
1542.0,삼성 인버스 항셍테크 ETN(H),10750.0,390.0,+3.76%,0.0
1543.0,대신 인버스 밀 선물 ETN(H),10725.0,105.0,+0.99%,0.0
1544.0,KB KRX ESG Eco ETN,10715.0,0.0,0.00%,0.0
1545.0,대신 S&P500 VIX S/T 선물 ETN,10710.0,475.0,+4.64%,0.0
1546.0,메리츠 인버스 2X 국채10년 ETN,10700.0,0.0,0.00%,0.0
1547.0,메리츠 금 선물 ETN(H),10650.0,0.0,0.00%,0.0
1548.0,ACE 글로벌반도체TOP4 Plus SOLACTIVE,11205.0,150.0,+1.36%,0.0
1549.0,TIGER KRX300,15205.0,30.0,-0.20%,0.0
1550.0,SOL KRX300,15200.0,65.0,-0.43%,0.0
1551.0,메리츠 국채5년 ETN,10600.0,0.0,0.00%,0.0
1552.0,KODEX 200동일가중,10580.0,10.0,+0.09%,0.0
1553.0,메리츠 3X 레버리지 국채10년 ETN,21150.0,145.0,+0.69%,0.0
1554.0,JW중외제약우,32400.0,200.0,+0.62%,2500.0
1555.0,KBSTAR 배터리 리사이클링iSelect,10345.0,45.0,-0.43%,0.0
1556.0,메리츠 레버리지 국채3년 ETN,10530.0,15.0,+0.14%,0.0
1557.0,TIGER 일본TOPIX(합성 H),16435.0,75.0,+0.46%,0.0
1558.0,메리츠 인버스 국채10년 ETN,10495.0,0.0,0.00%,0.0
1559.0,KODEX KTOP30,17460.0,10.0,+0.06%,0.0
1560.0,삼성 금 선물 ETN(H),10465.0,210.0,-1.97%,0.0
1561.0,KODEX 미국스마트모빌리티S&P,6535.0,80.0,+1.24%,0.0
1562.0,KB 레버리지 금 선물 ETN(H),20905.0,855.0,-3.93%,0.0
1563.0,KOSEF 물가채KIS,104375.0,435.0,+0.42%,0.0
1564.0,KODEX Fn웹툰&드라마,6135.0,165.0,+2.76%,0.0
1565.0,메리츠 3X 레버리지 국채5년 ETN,20850.0,75.0,+0.36%,0.0
1566.0,QV S&P500 버퍼10% 6월 ETN(H),10375.0,0.0,0.00%,0.0
1567.0,미래에셋 FnGuide 부산엑스포 추가수익 ETN,10355.0,0.0,0.00%,0.0
1568.0,메리츠 국채3년 ETN,10315.0,0.0,0.00%,0.0
1569.0,대신 2X 알루미늄 선물 ETN(H),10310.0,345.0,-3.24%,0.0
1570.0,QV S&P500 버퍼10% 12월 ETN(H),10290.0,0.0,0.00%,0.0
1571.0,KOSEF 미국달러선물인버스,9675.0,65.0,-0.67%,0.0
1572.0,메리츠 3X 레버리지 국채3년 ETN,20505.0,45.0,+0.22%,0.0
1573.0,FOCUS AI코리아액티브,10775.0,50.0,+0.47%,0.0
1574.0,TRUE 인버스 HSCEI ETN(H) B,10235.0,120.0,+1.19%,0.0
1575.0,ACE 글로벌브랜드TOP10블룸버그,10205.0,180.0,+1.80%,0.0
1576.0,TRUE 인버스 금 선물 ETN,10195.0,0.0,0.00%,0.0
1577.0,하나 iSelect-WG 탄소중립 ESG ETN,10180.0,0.0,0.00%,0.0
1578.0,TRUE FnGuide IoT ETN,10170.0,130.0,+1.29%,0.0
1579.0,KBSTAR 미국고정배당우선증권ICE TR,10160.0,145.0,+1.45%,0.0
1580.0,SOL 24-06 국고채액티브,101010.0,30.0,-0.03%,0.0
1581.0,ACE 멕시코MSCI(합성),12595.0,355.0,-2.74%,0.0
1582.0,TIGER 한중전기차(합성),10595.0,125.0,-1.17%,0.0
1583.0,QV iSelect-WG 그린에너지 ESG ETN,10050.0,0.0,0.00%,0.0
1584.0,KBSTAR KRX300,15440.0,45.0,-0.29%,0.0
1585.0,SOL 차이나태양광CSI(합성),8345.0,135.0,-1.59%,0.0
1586.0,KOSEF 블루칩,8330.0,25.0,+0.30%,0.0
1587.0,TRUE 구리 선물 ETN,9985.0,0.0,0.00%,0.0
1588.0,삼성 인버스 구리 선물 ETN(H),9975.0,120.0,+1.22%,0.0
1589.0,KODEX TDF2030액티브,10470.0,60.0,+0.58%,0.0
1590.0,삼성 인버스 나스닥 100 ETN(H),9945.0,85.0,-0.85%,0.0
1591.0,메리츠 인버스 구리 선물 ETN(H),9835.0,0.0,0.00%,0.0
1592.0,KODEX 미국S&P바이오(합성),24200.0,390.0,+1.64%,0.0
1593.0,성신양회우,13340.0,10.0,-0.07%,5000.0
1594.0,ACE 미국IT인터넷S&P(합성 H),12260.0,385.0,+3.24%,0.0
1595.0,메리츠 인버스 3X 국채3년 ETN,19605.0,40.0,-0.20%,0.0
1596.0,ACE 원자력테마딥서치,10875.0,70.0,-0.64%,0.0
1597.0,QV S&P500 버퍼10% 3월 ETN(H),9755.0,0.0,0.00%,0.0
1598.0,미래에셋 인도네시아 금속&에너지 Top5 ETN,9730.0,100.0,-1.02%,0.0
1599.0,메리츠 은 선물 ETN(H),9685.0,0.0,0.00%,0.0
1600.0,SOL 차이나육성산업액티브(합성),7440.0,100.0,-1.33%,0.0
1601.0,삼성 은 선물 ETN(H),9650.0,0.0,0.00%,0.0
1602.0,TRUE 인버스 2X S&P500 선물 ETN(H),1930.0,15.0,-0.77%,0.0
1603.0,KOSEF 고배당,9185.0,5.0,-0.05%,0.0
1604.0,TRUE 블룸버그 인도네시아 대표원자재 ETN,9640.0,0.0,0.00%,0.0
1605.0,메리츠 구리 선물 ETN(H),9630.0,0.0,0.00%,0.0
1606.0,메리츠 인버스 3X 국채5년 ETN,19260.0,85.0,-0.44%,0.0
1607.0,마이다스 KoreaStock액티브,18315.0,5.0,-0.03%,0.0
1608.0,메리츠 인버스 2X 국채3년 ETN,9605.0,5.0,+0.05%,0.0
1609.0,TIGER 글로벌사이버보안INDXX,8890.0,170.0,+1.95%,0.0
1610.0,태영건설우,7370.0,0.0,0.00%,500.0
1611.0,HANARO 탄소효율그린뉴딜,7990.0,5.0,+0.06%,0.0
1612.0,메리츠 인버스 국채5년 ETN,9575.0,15.0,-0.16%,0.0
1613.0,KODEX 일본TOPIX100,15930.0,80.0,+0.50%,0.0
1614.0,KODEX 미국나스닥100선물인버스(H),11940.0,100.0,-0.83%,0.0
1615.0,삼성 인버스 금 선물 ETN(H),9540.0,195.0,+2.09%,0.0
1616.0,KB 레버리지 나스닥 100 ETN,9530.0,280.0,+3.03%,0.0
1617.0,에셋플러스 글로벌대장장이액티브,10095.0,130.0,+1.30%,0.0
1618.0,삼성 FnGuide 웹 3.0 ETN,9465.0,15.0,+0.16%,0.0
1619.0,메리츠 인버스 3X 국채10년 ETN,18900.0,5.0,-0.03%,0.0
1620.0,메리츠 인버스 은 선물 ETN(H),9430.0,0.0,0.00%,0.0
1621.0,태양금속우,2855.0,35.0,-1.21%,500.0
1622.0,삼성 구리 선물 ETN(H),9400.0,195.0,-2.03%,0.0
1623.0,KB 인버스 2X 항셍테크 선물 ETN,9400.0,605.0,+6.88%,0.0
1624.0,삼성 인버스 은 선물 ETN(H),9395.0,0.0,0.00%,0.0
1625.0,미래에셋 인도네시아 Top5 ETN,9390.0,120.0,+1.29%,0.0
1626.0,TIGER 이머징마켓MSCI레버리지(합성 H),8215.0,150.0,-1.79%,0.0
1627.0,KODEX MSCI Korea,15595.0,65.0,-0.42%,0.0
1628.0,일양약품우,21000.0,300.0,-1.41%,2500.0
1629.0,하나 인버스 2X 콩 선물 ETN(H),9340.0,25.0,+0.27%,0.0
1630.0,KODEX 혁신기술테마액티브,11625.0,20.0,-0.17%,0.0
1631.0,TRUE 은 선물 ETN,9300.0,240.0,-2.52%,0.0
1632.0,KOSEF KRX100,5155.0,20.0,+0.39%,0.0
1633.0,KB FnGuide 언택트 ETN,9275.0,30.0,+0.32%,0.0
1634.0,메리츠 레버리지 국채10년 ETN,9270.0,105.0,+1.15%,0.0
1635.0,DB하이텍1우,82400.0,1500.0,-1.79%,5000.0
1636.0,KOSEF Fn중소형,21030.0,35.0,+0.17%,0.0
1637.0,삼성 인버스 China A50 선물 ETN(H),9200.0,130.0,+1.43%,0.0
1638.0,WOORI AI ESG액티브,8320.0,15.0,+0.18%,0.0
1639.0,메리츠 미국채30년 ETN(H),9120.0,65.0,+0.72%,0.0
1640.0,QV S&P500 VIX S/T 선물 ETN C,4555.0,205.0,+4.71%,0.0
1641.0,크라운제과우,11770.0,100.0,+0.86%,200.0
1642.0,ARIRANG KRX300,15155.0,35.0,+0.23%,0.0
1643.0,ARIRANG 고배당저변동50,11345.0,10.0,-0.09%,0.0
1644.0,메리츠 인버스 2X 국채5년 ETN,9075.0,25.0,-0.27%,0.0
1645.0,삼성 KRX 리츠 TOP10 월배당 ETN,9055.0,20.0,+0.22%,0.0
1646.0,TIGER 미국나스닥넥스트100,10650.0,155.0,+1.48%,0.0
1647.0,TIGER 한중반도체(합성),10645.0,0.0,0.00%,0.0
1648.0,TIGER 미국S&P500선물인버스(H),3850.0,20.0,-0.52%,0.0
1649.0,TIGER 코스닥150바이오테크,7170.0,20.0,-0.28%,0.0
1650.0,덕성우,6490.0,30.0,-0.46%,500.0
1651.0,신한 인버스 2X 은 선물 ETN(H),1805.0,90.0,+5.25%,0.0
1652.0,TRUE 플래티넘 선물 ETN,9020.0,170.0,+1.92%,0.0
1653.0,KB 인버스 2X 구리 선물 ETN(H),17975.0,650.0,+3.75%,0.0
1654.0,삼성 나스닥 100 ETN(H),8985.0,105.0,+1.18%,0.0
1655.0,신한 인버스 은 선물 ETN(H),4490.0,105.0,+2.39%,0.0
1656.0,ACE 코스피,25635.0,70.0,-0.27%,0.0
1657.0,미래에셋 인버스 에너지화학 Core5 ETN,4485.0,0.0,0.00%,0.0
1658.0,KB 인버스 2X S&P 500 선물 ETN,8935.0,15.0,-0.17%,0.0
1659.0,TIGER 은행,7415.0,55.0,+0.75%,0.0
1660.0,TREX 펀더멘탈 200,35540.0,10.0,-0.03%,0.0
1661.0,ARIRANG 우량회사채50 1년,110845.0,125.0,+0.11%,0.0
1662.0,신한 인버스 Russell 2000 ETN,8855.0,160.0,-1.77%,0.0
1663.0,삼성 KRX 2차전지 K-뉴딜 ETN,8845.0,55.0,+0.63%,0.0
1664.0,KOSEF 200선물인버스2X,2770.0,5.0,-0.18%,0.0
1665.0,신한 인버스 달러인덱스 선물 ETN(H),8785.0,0.0,0.00%,0.0
1666.0,ARIRANG 미국S&P500,9730.0,115.0,+1.20%,0.0
1667.0,ACE 중장기국공채액티브,98270.0,395.0,+0.40%,0.0
1668.0,남선알미우,28400.0,100.0,+0.35%,500.0
1669.0,KOSEF 차이나A50커넥트레버리지MSCI(합성H),11630.0,245.0,-2.06%,0.0
1670.0,ACE 엔비디아채권혼합블룸버그,10870.0,70.0,+0.65%,0.0
1671.0,KB 인버스 2X 금 선물 ETN(H),17210.0,610.0,+3.67%,0.0
1672.0,ACE 싱가포르리츠,12290.0,0.0,0.00%,0.0
1673.0,KOSEF 미국S&P500(H),10720.0,50.0,+0.47%,0.0
1674.0,KODEX 한중전기차(합성),10710.0,235.0,-2.15%,0.0
1675.0,KBSTAR KRX300레버리지,12205.0,90.0,-0.73%,0.0
1676.0,메리츠 CSI 300 ETN,8510.0,0.0,0.00%,0.0
1677.0,ARIRANG 국채선물10년,53045.0,215.0,+0.41%,0.0
1678.0,TIMEFOLIO 미국나스닥100액티브,9640.0,95.0,+1.00%,0.0
1679.0,메리츠 인버스 3X 국채30년 ETN,42305.0,580.0,-1.35%,0.0
1680.0,KOSEF 코스피100,24865.0,100.0,+0.40%,0.0
1681.0,TIMEFOLIO 미국S&P500액티브,9780.0,165.0,+1.72%,0.0
1682.0,삼성 S&P500 VIX S/T 선물 ETN(H) C,4205.0,165.0,+4.08%,0.0
1683.0,TIMEFOLIO K컬처액티브,7005.0,25.0,+0.36%,0.0
1684.0,TREX 200,33605.0,35.0,+0.10%,0.0
1685.0,KB 천연가스 선물 ETN(H),8400.0,210.0,-2.44%,0.0
1686.0,HANARO Fn K-반도체,7965.0,70.0,-0.87%,0.0
1687.0,SOL 코스닥150,10440.0,70.0,-0.67%,0.0
1688.0,대상홀딩스우,9140.0,150.0,+1.67%,1000.0
1689.0,KODEX Fn멀티팩터,11925.0,0.0,0.00%,0.0
1690.0,계양전기우,5950.0,0.0,0.00%,500.0
1691.0,대신 천연가스 선물 ETN(H),8310.0,240.0,-2.81%,0.0
1692.0,ACE 미국달러단기채권액티브,9230.0,65.0,+0.71%,0.0
1693.0,KOSEF 200선물레버리지,14300.0,45.0,+0.32%,0.0
1694.0,삼성 블룸버그 WTI원유 선물 ETN,8290.0,55.0,-0.66%,0.0
1695.0,KBSTAR 글로벌수소경제Indxx,9750.0,220.0,+2.31%,0.0
1696.0,TRUE 블룸버그 WTI원유 선물 ETN,8285.0,70.0,-0.84%,0.0
1697.0,TIGER S&P글로벌인프라(합성),11810.0,70.0,+0.60%,0.0
1698.0,삼성 인버스 2X 금 선물 ETN(H),8265.0,300.0,+3.77%,0.0
1699.0,KBSTAR 미국빅데이터Top3채권혼합iSelect,10330.0,0.0,0.00%,0.0
1700.0,ACE 레버리지,6330.0,25.0,+0.40%,0.0
1701.0,TIGER 우선주,11115.0,5.0,-0.04%,0.0
1702.0,HANARO KRX300,14870.0,10.0,+0.07%,0.0
1703.0,에셋플러스 글로벌영에이지액티브,10220.0,125.0,+1.24%,0.0
1704.0,KB 인버스 KOSDAQ150 선물 ETN,11650.0,5.0,+0.04%,0.0
1705.0,삼성 코스피 양매도 5% OTM ETN,8145.0,0.0,0.00%,0.0
1706.0,ACE 삼성그룹동일가중,16275.0,110.0,-0.67%,0.0
1707.0,KB 인버스 KOSPI 200 선물 ETN,11585.0,35.0,+0.30%,0.0
1708.0,KBSTAR KQ고배당,12475.0,25.0,+0.20%,0.0
1709.0,KBSTAR 삼성그룹Top3채권혼합블룸버그,10120.0,15.0,-0.15%,0.0
1710.0,KB 인버스 2X 은 선물 ETN(H),16185.0,990.0,+6.52%,0.0
1711.0,KB 레버리지 KRX 리츠 TOP 10 ETN,8070.0,160.0,+2.02%,0.0
1712.0,SOL KEDI메가테크액티브,11515.0,90.0,-0.78%,0.0
1713.0,SOL 미국TOP5채권혼합40 Solactive,10010.0,105.0,+1.06%,0.0
1714.0,동원시스템즈우,30300.0,200.0,+0.66%,5000.0
1715.0,KB 레버리지 구리 선물 ETN(H),15995.0,685.0,-4.11%,0.0
1716.0,메리츠 국채30년 ETN,7995.0,80.0,+1.01%,0.0
1717.0,삼성 알루미늄 선물 ETN,7950.0,180.0,-2.21%,0.0
1718.0,HANARO 글로벌워터MSCI(합성),9915.0,245.0,+2.53%,0.0
1719.0,TRUE 베트남 VN30 선물 ETN(H),7915.0,15.0,-0.19%,0.0
